Leitura;Leitura_filtrada;Escrita;ModoOperacao;ValorDesejado;CicloInicio;CicloFim
2.559457;2.559457;5.000000;0;0.000000;14754168264;14754168307
2.573269;2.573269;5.000000;0;0.000000;14754668274;14754668300
2.559128;2.559128;5.000000;0;0.000000;14755168278;14755168306
2.563732;2.563732;4.000000;0;0.000000;14755668297;14755668340
2.562088;2.562088;4.000000;0;0.000000;14756168297;14756168324
2.562088;2.562088;4.000000;0;0.000000;14756668306;14756668333
2.549591;2.549591;6.000000;0;0.000000;14757168312;14757168354
2.536108;2.536108;6.000000;0;0.000000;14757668323;14757668350
2.567020;2.523612;6.000000;0;0.000000;14758168331;14758168359
2.570638;2.570638;5.000000;0;0.000000;14758668339;14758668381
2.614704;2.614704;5.000000;0;0.000000;14759168348;14759168376
2.556497;2.658770;5.000000;0;0.000000;14759668356;14759668383
2.610429;2.610429;7.000000;0;0.000000;14760168364;14760168406
2.566034;2.566034;7.000000;0;0.000000;14760668322;14760668349
2.554853;2.521639;7.000000;0;0.000000;14761168381;14761168409
2.560443;2.510458;5.000000;0;0.000000;14761668394;14761668436
2.550906;2.550906;5.000000;0;0.000000;14762168400;14762168428
2.517363;2.589711;5.000000;0;0.000000;14762668388;14762668417
2.517035;2.517035;4.000000;0;0.000000;14763168418;14763168459
2.503552;2.503552;4.000000;0;0.000000;14763668428;14763668456
2.494673;2.494673;4.000000;0;0.000000;14764168437;14764168464
2.560443;2.485793;7.000000;0;0.000000;14764668441;14764668484
2.526242;2.526242;7.000000;0;0.000000;14765168451;14765168478
2.523941;2.523941;7.000000;0;0.000000;14765668464;14765668492
2.529860;2.529860;3.000000;0;0.000000;14766168465;14766168506
2.564061;2.564061;3.000000;0;0.000000;14766668479;14766668507
2.519008;2.519008;3.000000;0;0.000000;14767168485;14767168513
2.548605;2.548605;7.000000;0;0.000000;14767668442;14767668484
2.531504;2.531504;7.000000;0;0.000000;14768168506;14768168536
2.524269;2.524269;7.000000;0;0.000000;14768668514;14768668545
2.528544;2.528544;4.000000;0;0.000000;14769168520;14769168568
2.541370;2.541370;4.000000;0;0.000000;14769668535;14769668563
2.521639;2.521639;4.000000;0;0.000000;14770168540;14770168568
2.586094;2.586094;4.000000;0;0.000000;14770668547;14770668590
2.535779;2.535779;4.000000;0;0.000000;14771168554;14771168582
2.531175;2.531175;4.000000;0;0.000000;14771668565;14771668592
2.534135;2.534135;6.000000;0;0.000000;14772168591;14772168634
2.540383;2.540383;6.000000;0;0.000000;14772668580;14772668608
2.536437;2.536437;6.000000;0;0.000000;14773168591;14773168618
2.534464;2.534464;5.000000;0;0.000000;14773668589;14773668630
2.544987;2.544987;5.000000;0;0.000000;14774168606;14774168633
2.560772;2.560772;5.000000;0;0.000000;14774668615;14774668642
2.561101;2.561101;3.000000;0;0.000000;14775168637;14775168680
2.562745;2.562745;3.000000;0;0.000000;14775668605;14775668632
2.553208;2.553208;3.000000;0;0.000000;14776168618;14776168646
2.551893;2.551893;4.000000;0;0.000000;14776668687;14776668728
2.568665;2.568665;4.000000;0;0.000000;14777168691;14777168718
2.567020;2.567020;4.000000;0;0.000000;14777668613;14777668641
2.572940;2.572940;5.000000;0;0.000000;14778168610;14778168651
2.573926;2.573926;5.000000;0;0.000000;14778668706;14778668733
2.557812;2.557812;5.000000;0;0.000000;14779168692;14779168719
2.566363;2.566363;7.000000;0;0.000000;14779668632;14779668676
2.571953;2.571953;7.000000;0;0.000000;14780168717;14780168744
2.577215;2.577215;7.000000;0;0.000000;14780668683;14780668752
2.572611;2.572611;7.000000;0;0.000000;14781168717;14781168759
2.569322;2.569322;7.000000;0;0.000000;14781668644;14781668685
2.579517;2.579517;7.000000;0;0.000000;14782168719;14782168746
2.566363;2.566363;3.000000;0;0.000000;14782668716;14782668757
2.554195;2.554195;3.000000;0;0.000000;14783168714;14783168742
2.533148;2.533148;3.000000;0;0.000000;14783668748;14783668775
2.540383;2.540383;3.000000;0;0.000000;14784168718;14784168760
2.539725;2.539725;3.000000;0;0.000000;14784668714;14784668741
2.534135;2.534135;3.000000;0;0.000000;14785168726;14785168754
2.470995;2.528544;7.000000;0;0.000000;14785668729;14785668770
2.515390;2.515390;7.000000;0;0.000000;14786168739;14786168767
2.586094;2.502236;7.000000;0;0.000000;14786668747;14786668773
2.514404;2.514404;5.000000;0;0.000000;14787168753;14787168795
2.506840;2.506840;5.000000;0;0.000000;14787668762;14787668790
2.524269;2.524269;5.000000;0;0.000000;14788168766;14788168793
2.512431;2.512431;7.000000;0;0.000000;14788668792;14788668833
2.603523;2.529860;7.000000;0;0.000000;14789168790;14789168818
2.607798;2.607798;7.000000;0;0.000000;14789668795;14789668821
2.550578;2.685736;4.000000;0;0.000000;14790168836;14790168877
2.532820;2.628516;4.000000;0;0.000000;14790668887;14790668915
2.509471;2.509471;4.000000;0;0.000000;14791168821;14791168849
2.515719;2.390426;6.000000;0;0.000000;14791668902;14791668944
2.667978;2.396674;6.000000;0;0.000000;14792168919;14792168947
2.533477;2.533477;6.000000;0;0.000000;14792668930;14792668957
2.530846;2.530846;6.000000;0;0.000000;14793168936;14793168979
2.532162;2.532162;6.000000;0;0.000000;14793668885;14793668912
2.541370;2.541370;6.000000;0;0.000000;14794168953;14794168981
2.523941;2.523941;4.000000;0;0.000000;14794668961;14794669001
2.517035;2.517035;4.000000;0;0.000000;14795168933;14795168961
2.560772;2.560772;3.000000;0;0.000000;14795668904;14795668931
2.518021;2.518021;5.000000;0;0.000000;14796168987;14796169029
2.533806;2.533806;5.000000;0;0.000000;14796668995;14796669023
2.517035;2.517035;5.000000;0;0.000000;14797169002;14797169030
2.526900;2.526900;7.000000;0;0.000000;14797669012;14797669053
2.541699;2.541699;7.000000;0;0.000000;14798169021;14798169048
2.531504;2.531504;7.000000;0;0.000000;14798669027;14798669054
2.533148;2.533148;7.000000;0;0.000000;14799169037;14799169081
2.530846;2.530846;7.000000;0;0.000000;14799668975;14799669002
2.538081;2.538081;7.000000;0;0.000000;14800168952;14800168979
2.528544;2.528544;6.000000;0;0.000000;14800669064;14800669106
2.519665;2.519665;6.000000;0;0.000000;14801169070;14801169098
2.502894;2.502894;6.000000;0;0.000000;14801669081;14801669109
2.516048;2.516048;4.000000;0;0.000000;14802169088;14802169130
2.507827;2.507827;4.000000;0;0.000000;14802669100;14802669128
2.531833;2.531833;4.000000;0;0.000000;14803169105;14803169133
2.521310;2.521310;4.000000;0;0.000000;14803669115;14803669157
2.517363;2.517363;4.000000;0;0.000000;14804169126;14804169153
2.520981;2.520981;4.000000;0;0.000000;14804669129;14804669156
2.529860;2.529860;6.000000;0;0.000000;14805169141;14805169182
2.534135;2.534135;6.000000;0;0.000000;14805669148;14805669175
2.542027;2.542027;6.000000;0;0.000000;14806169156;14806169184
2.530518;2.530518;4.000000;0;0.000000;14806669165;14806669206
2.542027;2.542027;4.000000;0;0.000000;14807169178;14807169205
2.526900;2.526900;4.000000;0;0.000000;14807669185;14807669212
2.549262;2.549262;7.000000;0;0.000000;14808169192;14808169233
2.545645;2.545645;7.000000;0;0.000000;14808669205;14808669232
2.537095;2.537095;7.000000;0;0.000000;14809169210;14809169237
2.530846;2.530846;7.000000;0;0.000000;14809669218;14809669259
2.463103;2.522296;7.000000;0;0.000000;14810169157;14810169184
2.485465;2.485465;7.000000;0;0.000000;14810669225;14810669251
2.511115;2.448633;7.000000;0;0.000000;14811169245;14811169287
2.543343;2.543343;7.000000;0;0.000000;14811669256;14811669284
2.529860;2.529860;7.000000;0;0.000000;14812169191;14812169219
2.525585;2.525585;6.000000;0;0.000000;14812669267;14812669307
2.513746;2.513746;6.000000;0;0.000000;14813169282;14813169310
2.523941;2.523941;6.000000;0;0.000000;14813669289;14813669317
2.523283;2.523283;5.000000;0;0.000000;14814169297;14814169340
2.486780;2.486780;5.000000;0;0.000000;14814669309;14814669336
